Academic Year,County Code,District Code,School Code,County Name,District Name,School Name,District Type,School Type,Educational Option Type,NSLP Provision Status,Charter School (Y/N),Charter School Number,Charter Funding Type,IRC,Low Grade,High Grade,Enrollment (K-12),Free Meal Count (K-12),Percent (%) Eligible Free (K-12),FRPM Count (K-12),Percent (%) Eligible FRPM (K-12),Enrollment (Ages 5-17),Free Meal Count (Ages 5-17),Percent (%) Eligible Free (Ages 5-17),FRPM Count (Ages 5-17),Percent (%) Eligible FRPM (Ages 5-17),2013-14 CALPADS Fall 1 Certification Status
2014-2015,54,71803,5430111,Tulare,Alpaugh Unified,Tule Continuation High,Unified School District,Continuation High Schools,Continuation School,Provision 2,0,,,0,10,12,5.0,5.0,1.0,5.0,1.0,4.0,4.0,1.0,4.0,1.0,1
2014-2015,54,71803,5430301,Tulare,Alpaugh Unified,Alpaugh Junior-Senior High,Unified School District,High Schools (Public),Traditional,,0,,,0,7,12,122.0,103.0,0.844262295081967,108.0,0.885245901639344,116.0,99.0,0.853448275862069,104.0,0.896551724137931,1
2014-2015,54,71803,6053847,Tulare,Alpaugh Unified,Alpaugh Elementary,Unified School District,Elementary Schools (Public),Traditional,Provision 2,0,,,0,K,6,190.0,170.0,0.894736842105263,184.0,0.968421052631579,190.0,170.0,0.894736842105263,184.0,0.968421052631579,1
2014-2015,54,71811,6053854,Tulare,Alta Vista Elementary,Alta Vista Elementary,Elementary School District,Elemen Schools In 1 School Dist. (Public),Traditional,Provision 2,0,,,0,K,8,573.0,505.0,0.881326352530541,525.0,0.916230366492147,565.0,500.0,0.88495575221239,519.0,0.91858407079646,1
2014-2015,54,71829,6053862,Tulare,Buena Vista Elementary,Buena Vista Elementary,Elementary School District,Elemen Schools In 1 School Dist. (Public),Traditional,,0,,,0,K,8,187.0,107.0,0.572192513368984,139.0,0.74331550802139,181.0,103.0,0.569060773480663,134.0,0.740331491712707,1
2014-2015,54,71837,0109009,Tulare,Burton Elementary,Summit Charter Academy,Elementary School District,K-12 Schools (Public),Traditional,,1,0690,Locally funded,0,K,12,1601.0,749.0,0.467832604622111,982.0,0.613366645846346,1579.0,737.0,0.46675110829639,969.0,0.6136795440152,1
2014-2015,54,71837,0122705,Tulare,Burton Elementary,Burton Pathways Charter Academy,Elementary School District,K-12 Schools (Public),Traditional,,1,1228,Locally funded,0,K,12,93.0,71.0,0.763440860215054,80.0,0.860215053763441,83.0,63.0,0.759036144578313,71.0,0.855421686746988,1
2014-2015,54,71837,6053870,Tulare,Burton Elementary,Burton Elementary,Elementary School District,Elementary Schools (Public),Traditional,,0,,,0,K,4,623.0,475.0,0.762439807383628,522.0,0.837881219903692,615.0,468.0,0.760975609756098,515.0,0.83739837398374,1
2014-2015,54,71837,6100267,Tulare,Burton Elementary,Burton Middle,Elementary School District,Intermediate/Middle Schools (Public),Traditional,,0,,,0,7,8,533.0,324.0,0.607879924953096,383.0,0.718574108818011,533.0,324.0,0.607879924953096,383.0,0.718574108818011,1
2014-2015,54,71837,6105506,Tulare,Burton Elementary,Oak Grove Elementary,Elementary School District,Elementary Schools (Public),Traditional,,0,,,0,K,5,573.0,389.0,0.678883071553229,464.0,0.80977312390925,560.0,381.0,0.680357142857143,455.0,0.8125,1
2014-2015,54,71837,6114078,Tulare,Burton Elementary,William R. Buckley Elementary,Elementary School District,Elementary Schools (Public),Traditional,,0,,,0,K,5,640.0,373.0,0.5828125,459.0,0.7171875,626.0,363.0,0.579872204472844,447.0,0.714057507987221,1
2014-2015,54,71837,6120232,Tulare,Burton Elementary,Jim Maples Academy,Elementary School District,Elementary Schools (Public),Traditional,,0,,,0,5,6,284.0,200.0,0.704225352112676,233.0,0.820422535211268,284.0,200.0,0.704225352112676,233.0,0.820422535211268,1
2014-2015,54,71845,6053888,Tulare,Citrus South Tule Elementary,Citrus South Tule Elementary,Elementary School District,Elemen Schools In 1 School Dist. (Public),Traditional,,0,,,0,K,6,29.0,23.0,0.793103448275862,25.0,0.862068965517241,29.0,23.0,0.793103448275862,25.0,0.862068965517241,1
2014-2015,54,71852,6053896,Tulare,Columbine Elementary,Columbine Elementary,Elementary School District,Elemen Schools In 1 School Dist. (Public),Traditional,,0,,,0,K,8,208.0,110.0,0.528846153846154,124.0,0.596153846153846,203.0,108.0,0.532019704433498,122.0,0.600985221674877,1
2014-2015,54,71860,5430095,Tulare,Cutler-Orosi Joint Unified,Esperanza High,Unified School District,Alternative Schools of Choice,Alternative School of Choice,,0,,,0,K,12,39.0,35.0,0.897435897435897,36.0,0.923076923076923,25.0,23.0,0.92,24.0,0.96,1
2014-2015,54,71860,5430244,Tulare,Cutler-Orosi Joint Unified,Cutler-Orosi Community Day,Unified School District,District Community Day Schools,Community Day School,,0,,,0,7,12,14.0,14.0,1.0,14.0,1.0,14.0,14.0,1.0,14.0,1.0,1
2014-2015,54,71860,5430806,Tulare,Cutler-Orosi Joint Unified,Lovell High,Unified School District,Continuation High Schools,Continuation School,Provision 2,0,,,0,9,12,78.0,73.0,0.935897435897436,76.0,0.974358974358974,58.0,53.0,0.913793103448276,56.0,0.96551724137931,1
2014-2015,54,71860,5433230,Tulare,Cutler-Orosi Joint Unified,Orosi High,Unified School District,High Schools (Public),Traditional,Provision 2,0,,,0,9,12,1030.0,863.0,0.837864077669903,969.0,0.940776699029126,995.0,833.0,0.837185929648241,935.0,0.939698492462312,1
2014-2015,54,71860,6053904,Tulare,Cutler-Orosi Joint Unified,Cutler Elementary,Unified School District,Elementary Schools (Public),Traditional,Provision 2,0,,,0,K,5,712.0,658.0,0.924157303370787,683.0,0.959269662921348,686.0,633.0,0.922740524781341,658.0,0.959183673469388,1
2014-2015,54,71860,6053938,Tulare,Cutler-Orosi Joint Unified,Palm Elementary,Unified School District,Elementary Schools (Public),Traditional,Provision 2,0,,,0,K,5,678.0,595.0,0.877581120943953,650.0,0.958702064896755,662.0,582.0,0.879154078549849,635.0,0.959214501510574,1
2014-2015,54,71860,6112684,Tulare,Cutler-Orosi Joint Unified,Golden Valley Elementary,Unified School District,Elementary Schools (Public),Traditional,Provision 2,0,,,0,K,5,630.0,534.0,0.847619047619048,583.0,0.925396825396826,612.0,520.0,0.849673202614379,568.0,0.928104575163399,1
2014-2015,54,71860,6118111,Tulare,Cutler-Orosi Joint Unified,El Monte Middle,Unified School District,Intermediate/Middle Schools (Public),Traditional,Provision 2,0,,,0,6,8,902.0,800.0,0.886917960088692,883.0,0.978935698447894,902.0,800.0,0.886917960088692,883.0,0.978935698447894,1
2014-2015,54,71894,6054019,Tulare,Ducor Union Elementary,Ducor Union Elementary,Elementary School District,Elemen Schools In 1 School Dist. (Public),Traditional,Provision 2,0,,,0,K,8,191.0,147.0,0.769633507853403,162.0,0.848167539267016,191.0,147.0,0.769633507853403,162.0,0.848167539267016,1
2014-2015,54,71902,0101303,Tulare,Earlimart Elementary,Earlimart Community Day,Elementary School District,District Community Day Schools,Community Day School,,0,,,0,4,8,6.0,6.0,1.0,6.0,1.0,6.0,6.0,1.0,6.0,1.0,1
2014-2015,54,71902,5430335,Tulare,Earlimart Elementary,Alila,Elementary School District,Elementary Schools (Public),Traditional,Provision 2,0,,,0,3,5,619.0,532.0,0.859450726978998,580.0,0.936995153473344,619.0,532.0,0.859450726978998,580.0,0.936995153473344,1
2014-2015,54,71902,6054027,Tulare,Earlimart Elementary,Earlimart Elementary,Elementary School District,Elementary Schools (Public),Traditional,Provision 2,0,,,0,K,2,705.0,587.0,0.832624113475177,661.0,0.93758865248227,677.0,567.0,0.837518463810931,638.0,0.942392909896603,1
2014-2015,54,71902,6054035,Tulare,Earlimart Elementary,Earlimart Middle,Elementary School District,Intermediate/Middle Schools (Public),Traditional,Provision 2,0,,,0,6,8,622.0,507.0,0.815112540192926,569.0,0.914790996784566,622.0,507.0,0.815112540192926,569.0,0.914790996784566,1
2014-2015,54,71944,6054092,Tulare,Hope Elementary,Hope Elementary,Elementary School District,Elemen Schools In 1 School Dist. (Public),Traditional,,0,,,0,K,8,236.0,143.0,0.605932203389831,169.0,0.716101694915254,230.0,138.0,0.6,164.0,0.71304347826087,1
2014-2015,54,71951,6054100,Tulare,Hot Springs Elementary,Hot Springs Elementary,Elementary School District,Elemen Schools In 1 School Dist. (Public),Traditional,,0,,,0,K,8,15.0,12.0,0.8,12.0,0.8,15.0,12.0,0.8,12.0,0.8,1
2014-2015,54,71969,6054126,Tulare,Kings River Union Elementary,Kings River Elementary,Elementary School District,Elemen Schools In 1 School Dist. (Public),Traditional,,0,,,0,K,8,462.0,408.0,0.883116883116883,430.0,0.930735930735931,456.0,402.0,0.881578947368421,424.0,0.929824561403509,1
2014-2015,54,71985,6054134,Tulare,Liberty Elementary,Liberty Elementary,Elementary School District,Elemen Schools In 1 School Dist. (Public),Traditional,,0,,,0,K,8,414.0,203.0,0.490338164251208,251.0,0.606280193236715,404.0,197.0,0.487623762376238,245.0,0.606435643564356,1
2014-2015,54,71993,0123646,Tulare,Lindsay Unified,Roosevelt Elementary,Unified School District,Elementary Schools (Public),Traditional,Provision 2,0,,,0,K,8,506.0,384.0,0.758893280632411,422.0,0.83399209486166,496.0,377.0,0.76008064516129,413.0,0.832661290322581,1
2014-2015,54,71993,0123653,Tulare,Lindsay Unified,Kennedy Elementary,Unified School District,Elementary Schools (Public),Traditional,Provision 2,0,,,0,K,8,476.0,374.0,0.785714285714286,397.0,0.834033613445378,470.0,372.0,0.791489361702128,395.0,0.840425531914894,1
2014-2015,54,71993,0123661,Tulare,Lindsay Unified,Reagan Elementary,Unified School District,Elementary Schools (Public),Traditional,Provision 2,0,,,0,K,8,400.0,343.0,0.8575,349.0,0.8725,396.0,341.0,0.861111111111111,347.0,0.876262626262626,1
2014-2015,54,71993,0124776,Tulare,Lindsay Unified,Loma Vista Charter,Unified School District,K-12 Schools (Public),Traditional,,1,1329,Locally funded,0,K,12,40.0,35.0,0.875,36.0,0.9,29.0,26.0,0.896551724137931,27.0,0.931034482758621,1
2014-2015,54,71993,5430194,Tulare,Lindsay Unified,John J. Cairns Continuation,Unified School District,Continuation High Schools,Continuation School,Provision 2,0,,,0,9,12,75.0,65.0,0.866666666666667,67.0,0.893333333333333,68.0,60.0,0.882352941176471,61.0,0.897058823529412,1
2014-2015,54,71993,5430236,Tulare,Lindsay Unified,Lindsay Community Day,Unified School District,District Community Day Schools,Community Day School,,0,,,0,7,12,10.0,9.0,0.9,9.0,0.9,10.0,9.0,0.9,9.0,0.9,1
2014-2015,54,71993,5432414,Tulare,Lindsay Unified,Lindsay Senior High,Unified School District,High Schools (Public),Traditional,Provision 2,0,,,0,9,12,1079.0,806.0,0.746987951807229,866.0,0.80259499536608,1052.0,785.0,0.746197718631179,845.0,0.803231939163498,1
2014-2015,54,71993,6054142,Tulare,Lindsay Unified,Jefferson Elementary,Unified School District,Elementary Schools (Public),Traditional,Provision 2,0,,,0,K,8,464.0,377.0,0.8125,397.0,0.855603448275862,460.0,374.0,0.81304347826087,394.0,0.856521739130435,1
2014-2015,54,71993,6054159,Tulare,Lindsay Unified,Washington Elementary,Unified School District,Elementary Schools (Public),Traditional,Provision 2,0,,,0,K,8,678.0,516.0,0.761061946902655,541.0,0.797935103244838,669.0,513.0,0.766816143497758,538.0,0.804185351270553,1
2014-2015,54,71993,6107262,Tulare,Lindsay Unified,Lincoln Elementary,Unified School District,Elementary Schools (Public),Traditional,Provision 2,0,,,0,K,8,435.0,330.0,0.758620689655172,358.0,0.822988505747126,425.0,322.0,0.75764705882353,350.0,0.823529411764706,1
2014-2015,54,72009,6054167,Tulare,Monson-Sultana Joint Union Elementary,Monson-Sultana Elementary,Elementary School District,Elemen Schools In 1 School Dist. (Public),Traditional,Provision 2,0,,,0,K,8,461.0,376.0,0.815618221258134,399.0,0.865509761388286,453.0,368.0,0.812362030905077,391.0,0.863134657836645,1
2014-2015,54,72017,6054175,Tulare,Oak Valley Union Elementary,Oak Valley Elementary,Elementary School District,Elemen Schools In 1 School Dist. (Public),Traditional,CEP,0,,,0,K,8,518.0,336.0,0.648648648648649,412.0,0.795366795366795,509.0,332.0,0.652259332023576,404.0,0.793713163064833,1
2014-2015,54,72025,6054183,Tulare,Outside Creek Elementary,Outside Creek Elementary,Elementary School District,Elemen Schools In 1 School Dist. (Public),Traditional,,0,,,0,K,8,99.0,61.0,0.616161616161616,73.0,0.737373737373737,97.0,60.0,0.618556701030928,71.0,0.731958762886598,1
2014-2015,54,72033,6054191,Tulare,Palo Verde Union Elementary,Palo Verde Elementary,Elementary School District,Elemen Schools In 1 School Dist. (Public),Traditional,Provision 2,0,,,0,K,8,529.0,423.0,0.799621928166352,475.0,0.897920604914934,520.0,415.0,0.798076923076923,467.0,0.898076923076923,1
2014-2015,54,72041,0114165,Tulare,Pixley Union Elementary,Pixley Middle,Elementary School District,Intermediate/Middle Schools (Public),Traditional,Provision 2,0,,,0,6,8,344.0,300.0,0.872093023255814,330.0,0.959302325581395,344.0,300.0,0.872093023255814,330.0,0.959302325581395,1
2014-2015,54,72041,6054209,Tulare,Pixley Union Elementary,Pixley Elementary,Elementary School District,Elementary Schools (Public),Traditional,Provision 2,0,,,0,K,8,778.0,693.0,0.890745501285347,741.0,0.952442159383033,762.0,679.0,0.891076115485564,726.0,0.952755905511811,1
2014-2015,54,72058,6054217,Tulare,Pleasant View Elementary,Pleasant View Elementary,Elementary School District,Elementary Schools (Public),Traditional,CEP,0,,,0,K,8,522.0,513.0,0.982758620689655,513.0,0.982758620689655,515.0,506.0,0.98252427184466,506.0,0.98252427184466,1
2014-2015,54,72082,6114672,Tulare,Richgrove Elementary,Richgrove Elementary,Elementary School District,Elemen Schools In 1 School Dist. (Public),Traditional,Provision 2,0,,,0,K,8,651.0,628.0,0.964669738863287,644.0,0.989247311827957,648.0,625.0,0.964506172839506,641.0,0.989197530864197,1
2014-2015,54,72090,6054324,Tulare,Rockford Elementary,Rockford Elementary,Elementary School District,Elemen Schools In 1 School Dist. (Public),Traditional,,0,,,0,K,8,407.0,186.0,0.457002457002457,215.0,0.528255528255528,402.0,183.0,0.455223880597015,212.0,0.527363184079602,1
2014-2015,54,72108,6054332,Tulare,Saucelito Elementary,Saucelito Elementary,Elementary School District,Elemen Schools In 1 School Dist. (Public),Traditional,,0,,,0,K,8,82.0,55.0,0.670731707317073,62.0,0.75609756097561,80.0,53.0,0.6625,60.0,0.75,1
2014-2015,54,72116,6054340,Tulare,Sequoia Union Elementary,Sequoia Elementary,Elementary School District,Elemen Schools In 1 School Dist. (Public),Traditional,,0,,,0,K,8,305.0,106.0,0.347540983606557,119.0,0.390163934426229,305.0,106.0,0.347540983606557,119.0,0.390163934426229,1
2014-2015,54,72132,6054365,Tulare,Springville Union Elementary,Springville Elementary,Elementary School District,Elemen Schools In 1 School Dist. (Public),Traditional,,0,,,0,K,8,278.0,108.0,0.388489208633094,116.0,0.41726618705036,273.0,104.0,0.380952380952381,112.0,0.41025641025641,1
2014-2015,54,72140,0123273,Tulare,Stone Corral Elementary,Crescent Valley Public Charter,Elementary School District,K-12 Schools (Public),Traditional,,1,1269,Directly funded,1,K,12,551.0,433.0,0.785843920145191,490.0,0.88929219600726,418.0,319.0,0.763157894736842,364.0,0.870813397129187,1
2014-2015,54,72140,6054373,Tulare,Stone Corral Elementary,Stone Corral Elementary,Elementary School District,Elementary Schools (Public),Traditional,Provision 2,0,,,0,K,8,151.0,146.0,0.966887417218543,146.0,0.966887417218543,149.0,144.0,0.966442953020134,144.0,0.966442953020134,1
2014-2015,54,72157,0114595,Tulare,Strathmore Union Elementary,Strathmore Elementary,Elementary School District,Elementary Schools (Public),Traditional,CEP,0,,,0,K,8,850.0,788.0,0.927058823529412,815.0,0.958823529411765,837.0,775.0,0.925925925925926,802.0,0.958183990442055,1
2014-2015,54,72157,6120646,Tulare,Strathmore Union Elementary,Strathmore Community Day,Elementary School District,District Community Day Schools,Community Day School,,0,,,0,K,8,8.0,8.0,1.0,8.0,1.0,8.0,8.0,1.0,8.0,1.0,1
2014-2015,54,72173,6054399,Tulare,Sundale Union Elementary,Sundale Elementary,Elementary School District,Elemen Schools In 1 School Dist. (Public),Traditional,,0,,,0,K,8,820.0,304.0,0.370731707317073,358.0,0.436585365853659,808.0,295.0,0.36509900990099,349.0,0.431930693069307,1
2014-2015,54,72181,6054407,Tulare,Sunnyside Union Elementary,Sunnyside Elementary,Elementary School District,Elemen Schools In 1 School Dist. (Public),Traditional,,0,,,0,K,8,352.0,250.0,0.710227272727273,273.0,0.775568181818182,348.0,247.0,0.709770114942529,269.0,0.772988505747126,1
2014-2015,54,72199,6054415,Tulare,Terra Bella Union Elementary,Terra Bella Elementary,Elementary School District,Elementary Schools (Public),Traditional,Provision 3,0,,,0,K,5,662.0,662.0,1.0,662.0,1.0,634.0,634.0,1.0,634.0,1.0,1
2014-2015,54,72199,6112510,Tulare,Terra Bella Union Elementary,Carl Smith Middle,Elementary School District,Intermediate/Middle Schools (Public),Traditional,Provision 3,0,,,0,6,8,284.0,284.0,1.0,284.0,1.0,284.0,284.0,1.0,284.0,1.0,1
2014-2015,54,72207,6054423,Tulare,Three Rivers Union Elementary,Three Rivers Elementary,Elementary School District,Elemen Schools In 1 School Dist. (Public),Traditional,,0,,,0,K,8,143.0,34.0,0.237762237762238,61.0,0.426573426573427,142.0,34.0,0.23943661971831,60.0,0.422535211267606,1
2014-2015,54,72215,6054431,Tulare,Tipton Elementary,Tipton Elementary,Elementary School District,Elemen Schools In 1 School Dist. (Public),Traditional,Provision 2,0,,,0,K,8,612.0,508.0,0.830065359477124,588.0,0.96078431372549,603.0,499.0,0.827529021558872,579.0,0.960199004975124,1
2014-2015,54,72223,6054449,Tulare,Traver Joint Elementary,Traver Elementary,Elementary School District,Elemen Schools In 1 School Dist. (Public),Traditional,Provision 2,0,,,0,K,8,226.0,193.0,0.853982300884956,211.0,0.933628318584071,222.0,189.0,0.851351351351351,207.0,0.932432432432432,1
2014-2015,54,72231,0100495,Tulare,Tulare City,Los Tules Middle,Elementary School District,Intermediate/Middle Schools (Public),Traditional,,0,,,0,6,8,626.0,514.0,0.821086261980831,578.0,0.92332268370607,626.0,514.0,0.821086261980831,578.0,0.92332268370607,1
2014-2015,54,72231,0113639,Tulare,Tulare City,Mission Valley Elementary,Elementary School District,Elementary Schools (Public),Traditional,,0,,,0,K,6,838.0,319.0,0.380668257756563,391.0,0.466587112171838,816.0,307.0,0.376225490196078,378.0,0.463235294117647,1
2014-2015,54,72231,0125211,Tulare,Tulare City,Tulare Support,Elementary School District,District Community Day Schools,Community Day School,,0,,,0,K,8,11.0,11.0,1.0,11.0,1.0,11.0,11.0,1.0,11.0,1.0,1
2014-2015,54,72231,0127621,Tulare,Tulare City,Alpine Vista,Elementary School District,Elementary Schools (Public),Traditional,,0,,,0,K,7,856.0,351.0,0.410046728971963,473.0,0.552570093457944,856.0,351.0,0.410046728971963,473.0,0.552570093457944,1
2014-2015,54,72231,6054456,Tulare,Tulare City,Mulcahy Middle,Elementary School District,Intermediate/Middle Schools (Public),Traditional,,0,,,0,5,8,669.0,602.0,0.899850523168909,634.0,0.947683109118087,669.0,602.0,0.899850523168909,634.0,0.947683109118087,1
2014-2015,54,72231,6054464,Tulare,Tulare City,Cherry Avenue Middle,Elementary School District,Intermediate/Middle Schools (Public),Traditional,,0,,,0,6,8,587.0,423.0,0.7206132879046,467.0,0.79557069846678,587.0,423.0,0.7206132879046,467.0,0.79557069846678,1
2014-2015,54,72231,6054472,Tulare,Tulare City,Frank Kohn Elementary,Elementary School District,Elementary Schools (Public),Traditional,,0,,,0,K,6,610.0,427.0,0.7,475.0,0.778688524590164,598.0,416.0,0.695652173913043,463.0,0.774247491638796,1
2014-2015,54,72231,6054480,Tulare,Tulare City,Garden Elementary,Elementary School District,Elementary Schools (Public),Traditional,,0,,,0,K,6,711.0,376.0,0.528832630098453,448.0,0.630098452883263,711.0,376.0,0.528832630098453,448.0,0.630098452883263,1
2014-2015,54,72231,6054498,Tulare,Tulare City,Lincoln Elementary,Elementary School District,Elementary Schools (Public),Traditional,,0,,,0,K,5,293.0,263.0,0.897610921501707,279.0,0.95221843003413,293.0,263.0,0.897610921501707,279.0,0.95221843003413,1
2014-2015,54,72231,6054506,Tulare,Tulare City,Maple Elementary,Elementary School District,Elementary Schools (Public),Traditional,,0,,,0,K,5,743.0,686.0,0.92328398384926,722.0,0.971736204576043,743.0,686.0,0.92328398384926,722.0,0.971736204576043,1
2014-2015,54,72231,6054514,Tulare,Tulare City,Roosevelt Elementary,Elementary School District,Elementary Schools (Public),Traditional,,0,,,0,K,4,625.0,566.0,0.9056,598.0,0.9568,599.0,542.0,0.904841402337229,572.0,0.954924874791319,1
2014-2015,54,72231,6054522,Tulare,Tulare City,Wilson Elementary,Elementary School District,Elementary Schools (Public),Traditional,,0,,,0,K,5,471.0,434.0,0.921443736730361,445.0,0.9447983014862,443.0,407.0,0.918735891647856,418.0,0.943566591422122,1
2014-2015,54,72231,6105381,Tulare,Tulare City,Cypress Elementary,Elementary School District,Elementary Schools (Public),Traditional,,0,,,0,K,6,634.0,477.0,0.752365930599369,528.0,0.832807570977918,606.0,458.0,0.755775577557756,506.0,0.834983498349835,1
2014-2015,54,72231,6106553,Tulare,Tulare City,Pleasant Elementary,Elementary School District,Elementary Schools (Public),Traditional,,0,,,0,K,5,671.0,535.0,0.797317436661699,607.0,0.904619970193741,671.0,535.0,0.797317436661699,607.0,0.904619970193741,1
2014-2015,54,72231,6108385,Tulare,Tulare City,Live Oak Middle,Elementary School District,Intermediate/Middle Schools (Public),Traditional,,0,,,0,7,8,537.0,263.0,0.48975791433892,325.0,0.605214152700186,537.0,263.0,0.48975791433892,325.0,0.605214152700186,1
2014-2015,54,72231,6114656,Tulare,Tulare City,Heritage Elementary,Elementary School District,Elementary Schools (Public),Traditional,,0,,,0,K,6,610.0,484.0,0.79344262295082,531.0,0.870491803278689,575.0,459.0,0.798260869565217,502.0,0.87304347826087,1
2014-2015,54,72231,6116768,Tulare,Tulare City,Tulare City Community Day,Elementary School District,District Community Day Schools,Community Day School,,0,,,0,6,8,5.0,5.0,1.0,5.0,1.0,5.0,5.0,1.0,5.0,1.0,1
2014-2015,54,72249,0107649,Tulare,Tulare Joint Union High,Countryside Community Day,High School District,District Community Day Schools,Community Day School,,0,,,0,9,12,33.0,26.0,0.787878787878788,27.0,0.818181818181818,27.0,21.0,0.777777777777778,22.0,0.814814814814815,1
2014-2015,54,72249,0116368,Tulare,Tulare Joint Union High,Mission Oak High,High School District,High Schools (Public),Traditional,,0,,,0,9,12,1494.0,890.0,0.595716198125837,1031.0,0.690093708165997,1441.0,856.0,0.594031922276197,994.0,0.689798750867453,1
2014-2015,54,72249,0130708,Tulare,Tulare Joint Union High,Sierra Vista Charter High,High School District,High Schools (Public),Traditional,,1,1664,Locally funded,0,9,12,152.0,114.0,0.75,120.0,0.789473684210526,142.0,107.0,0.753521126760563,113.0,0.795774647887324,1
2014-2015,54,72249,5430145,Tulare,Tulare Joint Union High,Tulare Technical Preparatory High,High School District,Continuation High Schools,Continuation School,,0,,,0,9,12,76.0,64.0,0.842105263157895,65.0,0.855263157894737,70.0,60.0,0.857142857142857,61.0,0.871428571428572,1
2014-2015,54,72249,5435409,Tulare,Tulare Joint Union High,Tulare Union High,High School District,High Schools (Public),Traditional,,0,,,0,9,12,1724.0,1082.0,0.627610208816705,1196.0,0.693735498839907,1688.0,1054.0,0.624407582938389,1168.0,0.691943127962085,1
2014-2015,54,72249,5435466,Tulare,Tulare Joint Union High,Tulare Western High,High School District,High Schools (Public),Traditional,,0,,,0,9,12,1846.0,1257.0,0.680931744312026,1416.0,0.7670639219935,1798.0,1223.0,0.680200222469411,1379.0,0.766963292547275,1
2014-2015,54,72256,0101857,Tulare,Visalia Unified,Oak Grove Elementary,Unified School District,Elementary Schools (Public),Traditional,,0,,,0,K,8,794.0,181.0,0.227959697732997,226.0,0.28463476070529,786.0,181.0,0.23027989821883,224.0,0.28498727735369,1
2014-2015,54,72256,0105783,Tulare,Visalia Unified,Four Creeks Elementary,Unified School District,Elementary Schools (Public),Traditional,Provision 2,0,,,0,K,6,669.0,532.0,0.795216741405082,533.0,0.796711509715994,651.0,522.0,0.80184331797235,523.0,0.803379416282642,1
2014-2015,54,72256,0109751,Tulare,Visalia Unified,Visalia Charter Independent Study,Unified School District,High Schools (Public),Traditional,,1,0720,Locally funded,0,7,12,555.0,368.0,0.663063063063063,369.0,0.664864864864865,513.0,341.0,0.664717348927875,342.0,0.666666666666667,1
2014-2015,54,72256,0110940,Tulare,Visalia Unified,Cottonwood Creek Elementary,Unified School District,Elementary Schools (Public),Traditional,,0,,,0,K,6,689.0,281.0,0.407837445573295,335.0,0.486211901306241,674.0,278.0,0.412462908011869,332.0,0.492581602373887,1
2014-2015,54,72256,0116517,Tulare,Visalia Unified,Manuel F. Hernandez,Unified School District,Elementary Schools (Public),Traditional,,0,,,0,K,6,798.0,468.0,0.586466165413534,558.0,0.699248120300752,784.0,461.0,0.588010204081633,550.0,0.701530612244898,1
2014-2015,54,72256,0120659,Tulare,Visalia Unified,Visalia Technical Early College,Unified School District,High Schools (Public),Traditional,,1,1128,Locally funded,0,9,12,195.0,95.0,0.487179487179487,104.0,0.533333333333333,190.0,95.0,0.5,103.0,0.542105263157895,1
2014-2015,54,72256,0125542,Tulare,Visalia Unified,Sycamore Valley Academy,Unified School District,Elementary Schools (Public),Traditional,,1,1382,Directly funded,0,K,8,297.0,69.0,0.232323232323232,91.0,0.306397306397306,290.0,67.0,0.231034482758621,89.0,0.306896551724138,1
2014-2015,54,72256,0125708,Tulare,Visalia Unified,Shannon Ranch Elementary,Unified School District,Elementary Schools (Public),Traditional,,0,,,0,K,6,774.0,227.0,0.29328165374677,313.0,0.404392764857881,758.0,220.0,0.29023746701847,304.0,0.401055408970976,1
2014-2015,54,72256,5430012,Tulare,Visalia Unified,River Bend,Unified School District,Special Education Schools (Public),Special Education School,,0,,,0,K,12,102.0,71.0,0.696078431372549,79.0,0.774509803921569,99.0,68.0,0.686868686868687,76.0,0.767676767676768,1
2014-2015,54,72256,5430046,Tulare,Visalia Unified,Golden West High,Unified School District,High Schools (Public),Traditional,,0,,,0,9,12,1640.0,867.0,0.528658536585366,960.0,0.585365853658537,1599.0,845.0,0.528455284552846,936.0,0.585365853658537,1
2014-2015,54,72256,5430269,Tulare,Visalia Unified,Charter Alternatives Academy,Unified School District,High Schools (Public),Traditional,Provision 2,1,0251,Locally funded,0,7,12,75.0,49.0,0.653333333333333,52.0,0.693333333333333,75.0,49.0,0.653333333333333,52.0,0.693333333333333,1
2014-2015,54,72256,5430368,Tulare,Visalia Unified,El Diamante High,Unified School District,High Schools (Public),Traditional,,0,,,0,9,12,1927.0,869.0,0.450960041515309,1003.0,0.520498183705241,1871.0,850.0,0.454302512025655,983.0,0.525387493319081,1
2014-2015,54,72256,5432828,Tulare,Visalia Unified,Mt. Whitney High,Unified School District,High Schools (Public),Traditional,,0,,,0,9,12,1577.0,734.0,0.465440710209258,814.0,0.516169942929613,1535.0,719.0,0.468403908794788,798.0,0.519869706840391,1
2014-2015,54,72256,5434527,Tulare,Visalia Unified,Redwood High,Unified School District,High Schools (Public),Traditional,,0,,,0,9,12,2152.0,878.0,0.407992565055762,976.0,0.453531598513011,2113.0,862.0,0.407950780880265,958.0,0.453383814481779,1
2014-2015,54,72256,5435839,Tulare,Visalia Unified,Sequoia High,Unified School District,Continuation High Schools,Continuation School,Provision 2,0,,,0,9,12,283.0,191.0,0.674911660777385,198.0,0.699646643109541,246.0,165.0,0.670731707317073,171.0,0.695121951219512,1
